0.39074E-04 0.36337E-07 0.00000E+01 2059790 0 0 128446 0.32861E+10 0.00000E+01 0.39074E-04 0.00000E+01 0.00000E+01 0
41 3.996e-05 7.2455e-07 1.2679 0.00039803 3.996e-05
42 3.9541e-05 3.951e-07 0.98815 0.00040203 3.9541e-05
43 3.9141e-05 1.8712e-06 2.3639 0.00096514 3.9141e-05
44 3.8118e-05 7.3503e-07 1.3484 0.00039032 3.8118e-05
45 3.8913e-05 4.0596e-07 1.0317 0.00041797 3.8913e-05
46 3.5848e-05 1.631e-06 2.2498 0.00086668 3.5848e-05
47 3.876e-05 7.5537e-07 1.3628 0.00051111 3.876e-05
48 3.8924e-05 3.961e-07 1.0064 0.0003024 3.8924e-05
49 3.7536e-05 1.7216e-06 2.2679 0.00087935 3.7536e-05
50 3.9373e-05 7.9035e-07 1.4037 0.00043155 3.9373e-05
51 3.878e-05 4.1356e-07 1.0546 0.00036946 3.878e-05
52 3.9375e-05 1.8581e-06 2.3333 0.00091248 3.9375e-05
53 3.8396e-05 7.2499e-07 1.3204 0.00042993 3.8396e-05
54 3.8839e-05 3.8718e-07 0.98585 0.00031892 3.8839e-05
55 3.6043e-05 1.6465e-06 2.2588 0.00079025 3.6043e-05
56 3.9698e-05 7.5343e-07 1.3272 0.00040288 3.9698e-05
57 3.8619e-05 3.866e-07 0.98998 0.00046026 3.8619e-05
58 3.9575e-05 1.9484e-06 2.4344 0.0010311 3.9575e-05
59 3.8782e-05 7.1529e-07 1.2897 0.00049963 3.8782e-05
60 3.9004e-05 3.8515e-07 0.97652 0.00031368 3.9004e-05
61 3.8718e-05 1.9543e-06 2.4959 0.0010226 3.8718e-05
62 4.0031e-05 7.4744e-07 1.3057 0.00045336 4.0031e-05
63 3.8416e-05 3.9075e-07 1.0059 0.00031882 3.8416e-05
64 5.9592e-05 1.9992e-05 23.46 0.097718 5.9592e-05
65 3.965e-05 7.5076e-07 1.8725 0.0033265 3.965e-05
66 3.8386e-05 3.3247e-07 1.2114 0.00082022 3.8386e-05
67 3.7128e-05 1.7762e-06 2.3655 0.00088529 3.7128e-05
68 3.8635e-05 7.2481e-07 1.3119 0.00035232 3.8635e-05
69 3.9005e-05 3.8488e-07 0.97583 0.00036439 3.9005e-05
70 3.8486e-05 1.7549e-06 2.2548 0.00097325 3.8486e-05
71 4.0201e-05 7.5818e-07 1.3188 0.0004664 4.0201e-05
72 3.9267e-05 3.9676e-07 0.99925 0.00046138 3.9267e-05
73 3.6872e-05 1.6374e-06 2.1959 0.00077142 3.6872e-05
74 3.8549e-05 7.5176e-07 1.3637 0.00049296 3.8549e-05
75 3.8814e-05 3.8473e-07 0.98024 0.00028865 3.8814e-05
76 3.7924e-05 1.7631e-06 2.2988 0.0010851 3.7924e-05
77 3.8524e-05 7.3541e-07 1.3349 0.00043239 3.8524e-05
78 3.9227e-05 3.8803e-07 0.97826 0.00033921 3.9227e-05
79 3.8955e-05 1.8569e-06 2.357 0.00088505 3.8955e-05
80 3.8448e-05 7.2704e-07 1.3223 0.00036979 3.8448e-05
81 3.9081e-05 3.8658e-07 0.97824 0.00032848 3.9081e-05
82 3.6748e-05 1.766e-06 2.3763 0.00099389 3.6748e-05
83 3.7803e-05 7.0889e-07 1.3113 0.000481 3.7803e-05
84 3.8961e-05 3.9241e-07 0.99605 0.00042075 3.8961e-05
85 4.1085e-05 1.9872e-06 2.3916 0.0010108 4.1085e-05
86 3.9044e-05 7.4785e-07 1.3394 0.00046399 3.9044e-05
87 3.9964e-05 4.1655e-07 1.0308 0.00028131 3.9964e-05
88 3.8096e-05 1.7875e-06 2.3201 0.00099786 3.8096e-05
89 3.92e-05 7.4497e-07 1.3289 0.00043094 3.92e-05
90 3.9147e-05 4.125e-07 1.0421 0.00029821 3.9147e-05
91 4.0285e-05 1.9382e-06 2.379 0.00092252 4.0285e-05
92 3.9579e-05 7.9091e-07 1.3974 0.00042655 3.9579e-05
93 3.9205e-05 3.8266e-07 0.96526 0.00035139 3.9205e-05
94 3.7501e-05 1.7491e-06 2.3063 0.0011044 3.7501e-05
95 3.8537e-05 8.0968e-07 1.4693 0.00052111 3.8537e-05
96 3.8692e-05 4.6474e-07 1.1878 0.00053689 3.8692e-05
97 3.974e-05 1.9842e-06 2.4689 0.0010644 3.974e-05
98 3.8803e-05 7.4253e-07 1.3381 0.00042314 3.8803e-05
99 3.9517e-05 3.9916e-07 0.99893 0.00034606 3.9517e-05
100 3.8059e-05 1.8027e-06 2.3421 0.0011622 3.8059e-05
101 3.844e-05 7.1696e-07 1.3043 0.000583 3.844e-05
102 3.932e-05 3.9428e-07 0.99166 0.00037738 3.932e-05
103 4.0785e-05 1.9549e-06 2.3701 0.001073 4.0785e-05
104 3.909e-05 7.3095e-07 1.3076 0.00043105 3.909e-05
105 3.87e-05 3.958e-07 1.0114 0.00032368 3.87e-05
106 3.6023e-05 1.5501e-06 2.1278 0.00063159 3.6023e-05
107 3.8387e-05 7.5032e-07 1.3669 0.00061475 3.8387e-05
108 3.8977e-05 3.9958e-07 1.0138 0.00030657 3.8977e-05
109 3.6741e-05 1.7183e-06 2.3125 0.0009431 3.6741e-05
110 3.8658e-05 7.5471e-07 1.3652 0.00048095 3.8658e-05
111 3.8677e-05 4.0916e-07 1.0462 0.00040999 3.8677e-05
112 3.9017e-05 7.645e-07 1.3702 0.00042063 3.9017e-05
113 4.005e-05 9.138e-07 2.2564 0.0079389 4.005e-05
114 3.9486e-05 2.9987e-07 1.0621 0.0017273 3.9486e-05
115 3.7567e-05 1.7956e-06 2.3635 0.0009337 3.7567e-05
116 3.9552e-05 7.1734e-07 1.2682 0.00046434 3.9552e-05
117 3.8468e-05 3.9414e-07 1.0133 0.0003142 3.8468e-05
118 3.8352e-05 1.7065e-06 2.2001 0.0008594 3.8352e-05
119 3.9504e-05 7.5037e-07 1.3283 0.00039421 3.9504e-05
120 3.8274e-05 3.8808e-07 1.0028 0.00033889 3.8274e-05
121 3.7864e-05 1.7825e-06 2.3277 0.00099015 3.7864e-05
122 3.8597e-05 7.4361e-07 1.3472 0.00055532 3.8597e-05
123 3.9646e-05 4.6096e-07 1.1498 0.0022359 3.9646e-05
124 3.8935e-05 1.7805e-06 2.2612 0.001054 3.8935e-05
125 3.9311e-05 7.679e-07 1.366 0.00047652 3.9311e-05
126 3.9346e-05 3.901e-07 0.98052 0.00039302 3.9346e-05
127 3.8139e-05 1.7556e-06 2.2761 0.00094196 3.8139e-05
128 3.9651e-05 7.5226e-07 1.3267 0.00041044 3.9651e-05
129 3.8738e-05 3.9183e-07 1.0003 0.00033188 3.8738e-05
130 3.8721e-05 1.7253e-06 2.2032 0.00082302 3.8721e-05
131 3.9309e-05 7.4165e-07 1.3193 0.00064125 3.9309e-05
132 3.8432e-05 3.7977e-07 0.97722 0.00043187 3.8432e-05
133 4.1094e-05 1.9255e-06 2.3169 0.00099763 4.1094e-05
134 3.8596e-05 7.1476e-07 1.295 0.00034468 3.8596e-05
135 3.9021e-05 3.934e-07 0.99702 0.0003268 3.9021e-05
136 3.9283e-05 1.8485e-06 2.3268 0.00094437 3.9283e-05
137 3.9722e-05 7.354e-07 1.2946 0.00040018 3.9722e-05
138 3.9121e-05 3.8629e-07 0.9765 0.00035781 3.9121e-05
139 3.8263e-05 1.8305e-06 2.3656 0.0011362 3.8263e-05
140 3.8587e-05 7.2617e-07 1.316 0.0004668 3.8587e-05
141 4.0253e-05 5.116e-07 1.2569 0.0031399 4.0253e-05
142 3.8672e-05 1.7981e-06 2.2991 0.00096675 3.8672e-05
143 3.8656e-05 7.5582e-07 1.3673 0.00053179 3.8656e-05
144 3.8891e-05 3.901e-07 0.99198 0.00036181 3.8891e-05
145 3.7816e-05 1.805e-06 2.3602 0.0011612 3.7816e-05
146 3.9768e-05 7.3602e-07 1.2942 0.00043403 3.9768e-05
147 3.8553e-05 3.8128e-07 0.97804 0.00032647 3.8553e-05
148 3.8733e-05 1.8545e-06 2.3674 0.00092874 3.8733e-05
149 3.9837e-05 7.5058e-07 1.3176 0.00047032 3.9837e-05
150 3.9438e-05 3.9086e-07 0.98011 0.0003423 3.9438e-05
151 3.8918e-05 1.8469e-06 2.3466 0.00089666 3.8918e-05
152 3.8488e-05 7.1495e-07 1.299 0.00039467 3.8488e-05
153 3.9152e-05 3.7613e-07 0.95008 0.00030806 3.9152e-05
154 3.8131e-05 1.722e-06 2.2331 0.00074938 3.8131e-05
155 3.9142e-05 7.2927e-07 1.3029 0.00041725 3.9142e-05
156 3.8907e-05 4.0155e-07 1.0206 0.00045508 3.8907e-05
157 3.7307e-05 1.7201e-06 2.2798 0.00085215 3.7307e-05
158 3.9021e-05 7.5625e-07 1.3552 0.00042448 3.9021e-05
159 3.8847e-05 4.0561e-07 1.0326 0.00029694 3.8847e-05
160 4.357e-05 2.0276e-06 2.3011 0.00099387 4.357e-05
161 3.8815e-05 6.9193e-07 1.2466 0.00036727 3.8815e-05
162 3.9264e-05 3.9118e-07 0.98526 0.00029801 3.9264e-05
163 3.8229e-05 1.6777e-06 2.17 0.0010182 3.8229e-05
164 3.8214e-05 7.1897e-07 1.3157 0.00046885 3.8214e-05
165 3.8722e-05 3.9327e-07 1.0044 0.00031209 3.8722e-05
166 4.1754e-05 1.8921e-06 2.2408 0.00097379 4.1754e-05
167 3.8614e-05 7.1146e-07 1.2884 0.00060437 3.8614e-05
168 3.9429e-05 4.0577e-07 1.0177 0.0003784 3.9429e-05
169 4.0925e-05 1.9429e-06 2.3475 0.0010247 4.0925e-05
170 3.8688e-05 7.0982e-07 1.283 0.00042839 3.8688e-05
171 3.8936e-05 3.7685e-07 0.95717 0.00026978 3.8936e-05
172 3.8256e-05 1.8446e-06 2.3842 0.0010161 3.8256e-05
173 3.8168e-05 7.5328e-07 1.3801 0.0004706 3.8168e-05
174 3.9534e-05 3.972e-07 0.99358 0.00027686 3.9534e-05
175 3.7978e-05 1.6979e-06 2.2107 0.00085123 3.7978e-05
176 3.8565e-05 7.6225e-07 1.3822 0.00048445 3.8565e-05
177 3.9218e-05 3.9575e-07 0.99795 0.00032182 3.9218e-05
178 4.1698e-05 2.0277e-06 2.4045 0.0013575 4.1698e-05
179 3.9989e-05 8.2051e-07 1.4348 0.0009837 3.9989e-05
180 3.8992e-05 4.3374e-07 1.1001 0.00060309 3.8992e-05
181 3.784e-05 1.7545e-06 2.2927 0.00088747 3.784e-05
182 4.0148e-05 7.9387e-07 1.3827 0.0004815 4.0148e-05
183 3.8844e-05 3.7796e-07 0.96227 0.00034547 3.8844e-05
184 4.0042e-05 1.8979e-06 2.3437 0.0010248 4.0042e-05
185 3.8629e-05 7.4112e-07 1.3416 0.00042905 3.8629e-05
186 3.9376e-05 3.8664e-07 0.97106 0.00039477 3.9376e-05
187 3.8686e-05 1.7966e-06 2.2964 0.001031 3.8686e-05
188 3.9636e-05 7.6908e-07 1.3569 0.00046222 3.9636e-05
189 3.8523e-05 3.9305e-07 1.009 0.000437 3.8523e-05
190 4.0639e-05 2.0069e-06 2.4419 0.0010209 4.0639e-05
191 3.8407e-05 6.8967e-07 1.2557 0.00038496 3.8407e-05
192 3.8852e-05 3.7695e-07 0.95948 0.00030026 3.8852e-05
193 4.133e-05 1.9613e-06 2.3465 0.00092651 4.133e-05
194 3.8774e-05 7.3153e-07 1.3193 0.00042576 3.8774e-05
195 3.8882e-05 3.9882e-07 1.0144 0.00034615 3.8882e-05
196 3.4612e-05 1.6406e-06 2.3438 0.00085623 3.4612e-05
197 4.0069e-05 7.6494e-07 1.335 0.00053189 4.0069e-05
198 3.8925e-05 3.9907e-07 1.0139 0.0003436 3.8925e-05
199 3.6949e-05 1.6097e-06 2.1541 0.00094206 3.6949e-05
200 3.7793e-05 7.3978e-07 1.3688 0.00056203 3.7793e-05
201 3.9474e-05 4.1204e-07 1.0323 0.00073135 3.9474e-05
202 4.0538e-05 1.8926e-06 2.3086 0.00092679 4.0538e-05
203 3.922e-05 7.2612e-07 1.2946 0.00039404 3.922e-05
204 3.8708e-05 3.8087e-07 0.97308 0.0003757 3.8708e-05
205 3.8576e-05 1.7374e-06 2.227 0.00091558 3.8576e-05
206 3.9722e-05 7.4719e-07 1.3154 0.00046377 3.9722e-05
207 3.9248e-05 3.9382e-07 0.9923 0.00027964 3.9248e-05
208 3.8215e-05 1.7996e-06 2.3285 0.00096933 3.8215e-05
209 3.8713e-05 7.6688e-07 1.3852 0.00045695 3.8713e-05
210 3.8867e-05 3.9682e-07 1.0097 0.00047658 3.8867e-05
211 3.8486e-05 1.8637e-06 2.3945 0.00095162 3.8486e-05
212 3.8658e-05 7.1653e-07 1.2962 0.00051697 3.8658e-05
213 3.8719e-05 3.9201e-07 1.0012 0.00034532 3.8719e-05
214 4.0357e-05 1.9918e-06 2.4405 0.0010773 4.0357e-05
215 3.9642e-05 7.4059e-07 1.3064 0.00046323 3.9642e-05
216 3.887e-05 3.8745e-07 0.98577 0.00027496 3.887e-05
217 3.8292e-05 1.6937e-06 2.1871 0.00082864 3.8292e-05
218 3.8993e-05 7.4612e-07 1.3381 0.00047195 3.8993e-05
219 3.9182e-05 3.8004e-07 0.95921 0.00034087 3.9182e-05
220 4.0112e-05 1.9233e-06 2.3709 0.0010628 4.0112e-05
221 3.9542e-05 7.3769e-07 1.3046 0.00060586 3.9542e-05
222 3.9022e-05 4.017e-07 1.018 0.00038845 3.9022e-05
223 3.8102e-05 1.8242e-06 2.3674 0.00090719 3.8102e-05
224 3.9005e-05 7.4252e-07 1.3312 0.00046938 3.9005e-05
225 3.9493e-05 4.0191e-07 1.0064 0.00030384 3.9493e-05
226 3.6156e-05 1.6508e-06 2.2577 0.00092728 3.6156e-05
227 3.8186e-05 7.3444e-07 1.3449 0.00045416 3.8186e-05
228 3.8584e-05 3.9491e-07 1.0122 0.00028262 3.8584e-05
229 3.9778e-05 1.811e-06 2.2512 0.00089641 3.9778e-05
230 3.9271e-05 7.3798e-07 1.3141 0.00045041 3.9271e-05
231 3.9965e-05 3.9078e-07 0.96699 0.00034051 3.9965e-05
232 4.0011e-05 1.8926e-06 2.3389 0.0011955 4.0011e-05
233 3.9841e-05 7.5355e-07 1.3226 0.00039052 3.9841e-05
234 3.9025e-05 3.8183e-07 0.96759 0.00028666 3.9025e-05
235 3.9495e-05 1.8441e-06 2.3087 0.00095353 3.9495e-05
236 3.9488e-05 7.8085e-07 1.3828 0.00043893 3.9488e-05
237 3.9309e-05 3.9305e-07 0.98882 0.00032112 3.9309e-05
238 4.0755e-05 1.9165e-06 2.3253 0.00098138 4.0755e-05
239 3.9168e-05 7.4541e-07 1.3308 0.00052262 3.9168e-05
240 3.8881e-05 3.9366e-07 1.0013 0.00041278 3.8881e-05
241 4.092e-05 1.9825e-06 2.3956 0.0011156 4.092e-05
242 3.8429e-05 7.2542e-07 1.32 0.00035543 3.8429e-05
243 3.9212e-05 3.9107e-07 0.98627 0.00042261 3.9212e-05
244 3.9526e-05 1.8699e-06 2.3392 0.0011015 3.9526e-05
245 3.9059e-05 7.1164e-07 1.2741 0.00038503 3.9059e-05
246 3.9203e-05 3.8942e-07 0.98237 0.00030785 3.9203e-05
247 3.7387e-05 1.6808e-06 2.223 0.0008952 3.7387e-05
248 3.7878e-05 7.1676e-07 1.3232 0.00036338 3.7878e-05
249 3.9257e-05 3.8799e-07 0.97742 0.00026674 3.9257e-05
250 3.9775e-05 7.3593e-07 1.2938 0.00043885 3.9775e-05
251 4.0801e-05 1.3252e-06 3.212 0.012438 4.0801e-05
252 3.8941e-05 2.7457e-07 0.98613 0.0016092 3.8941e-05
253 4.0195e-05 1.927e-06 2.3705 0.0011156 4.0195e-05
254 4.0664e-05 7.6686e-07 1.3187 0.00040165 4.0664e-05
255 3.8819e-05 3.9352e-07 1.0025 0.00036421 3.8819e-05
256 4.1533e-05 1.9694e-06 2.3447 0.00098425 4.1533e-05
257 3.9731e-05 7.6571e-07 1.3477 0.00045343 3.9731e-05
258 3.9165e-05 3.7583e-07 0.94899 0.00029171 3.9165e-05
259 3.7948e-05 1.6948e-06 2.2083 0.00082738 3.7948e-05
260 3.8418e-05 7.1514e-07 1.3017 0.00040492 3.8418e-05
261 3.8825e-05 3.9241e-07 0.99952 0.00040959 3.8825e-05
262 3.9824e-05 1.8982e-06 2.3568 0.000892 3.9824e-05
263 3.9816e-05 7.679e-07 1.3486 0.00042129 3.9816e-05
264 3.909e-05 3.8544e-07 0.97514 0.00041748 3.909e-05
265 3.5707e-05 1.7195e-06 2.3811 0.001096 3.5707e-05
266 3.9279e-05 7.6922e-07 1.3694 0.00059298 3.9279e-05
267 4.0256e-05 4.1323e-07 1.0152 0.00033409 4.0256e-05
268 3.773e-05 1.7466e-06 2.2889 0.00081502 3.773e-05
269 3.9169e-05 7.2077e-07 1.2868 0.00048081 3.9169e-05
270 3.8923e-05 3.8606e-07 0.98088 0.00032458 3.8923e-05
271 4.044e-05 1.853e-06 2.2657 0.0010265 4.044e-05
272 3.9618e-05 7.1105e-07 1.255 0.00032681 3.9618e-05
273 3.9255e-05 3.9742e-07 1.0012 0.00044013 3.9255e-05
274 3.7729e-05 1.6905e-06 2.2156 0.00077014 3.7729e-05
275 4.0035e-05 7.7765e-07 1.3583 0.00054134 4.0035e-05
276 3.8806e-05 3.9972e-07 1.0187 0.00042545 3.8806e-05
277 4.2482e-05 1.9523e-06 2.2724 0.00098855 4.2482e-05
278 4.0503e-05 7.6897e-07 1.3276 0.00036636 4.0503e-05
279 3.9035e-05 3.942e-07 0.99869 0.0003053 3.9035e-05
280 3.8987e-05 1.8916e-06 2.3991 0.0010129 3.8987e-05
281 3.8804e-05 8.1037e-07 1.4603 0.00040584 3.8804e-05
282 3.8789e-05 4.2182e-07 1.0754 0.00035842 3.8789e-05
283 3.9423e-05 1.9259e-06 2.4155 0.0010841 3.9423e-05
284 3.9238e-05 7.1389e-07 1.2723 0.00044027 3.9238e-05
285 3.8741e-05 3.7758e-07 0.96385 0.00035409 3.8741e-05
286 3.9663e-05 7.9936e-07 1.4093 0.0004087 3.9663e-05
287 4.1072e-05 9.0905e-07 2.1888 0.0057457 4.1072e-05
288 3.9044e-05 3.5793e-07 1.2821 0.0029638 3.9044e-05
289 3.709e-05 1.8523e-06 2.4693 0.0010189 3.709e-05
290 3.9973e-05 7.695e-07 1.3462 0.00041533 3.9973e-05
291 3.9508e-05 3.9695e-07 0.99362 0.00027718 3.9508e-05
292 3.8677e-05 1.8834e-06 2.4079 0.0011312 3.8677e-05
293 4.0296e-05 7.4528e-07 1.2933 0.00049091 4.0296e-05
294 3.8865e-05 3.9176e-07 0.99685 0.00038414 3.8865e-05
295 3.8856e-05 1.7687e-06 2.2509 0.00085313 3.8856e-05
296 3.9224e-05 7.5339e-07 1.3431 0.00056725 3.9224e-05
297 3.9196e-05 4.127e-07 1.0413 0.00034639 3.9196e-05
298 3.8565e-05 1.8887e-06 2.4217 0.001061 3.8565e-05
299 3.7705e-05 7.3603e-07 1.3651 0.00041866 3.7705e-05
300 3.909e-05 3.9169e-07 0.99095 0.00029206 3.909e-05
301 4.1548e-05 2.0262e-06 2.4114 0.0010718 4.1548e-05
302 3.9677e-05 7.4604e-07 1.3149 0.00045637 3.9677e-05
303 3.9294e-05 3.8541e-07 0.96999 0.00028496 3.9294e-05
304 3.9812e-05 1.859e-06 2.3089 0.00082942 3.9812e-05
305 3.8362e-05 7.0221e-07 1.28 0.00040432 3.8362e-05
306 3.8958e-05 3.8849e-07 0.98618 0.0002996 3.8958e-05
307 3.96e-05 1.9121e-06 2.3876 0.0011333 3.96e-05
308 3.999e-05 7.2595e-07 1.2694 0.00037266 3.999e-05
309 3.9286e-05 3.8405e-07 0.96675 0.00030578 3.9286e-05
310 3.9084e-05 1.8229e-06 2.3063 0.00087916 3.9084e-05
311 3.8402e-05 7.1499e-07 1.302 0.00051827 3.8402e-05
312 3.9836e-05 3.9997e-07 0.99293 0.00028711 3.9836e-05
313 3.7359e-05 1.8049e-06 2.3889 0.00091575 3.7359e-05
314 3.8714e-05 7.2032e-07 1.3011 0.00037718 3.8714e-05
315 3.8793e-05 3.8688e-07 0.98626 0.00041519 3.8793e-05
316 3.9855e-05 1.9814e-06 2.4583 0.0010973 3.9855e-05
317 3.7759e-05 7.8363e-07 1.4513 0.0015766 3.7759e-05
318 3.9142e-05 4.2345e-07 1.0699 0.00033665 3.9142e-05
319 3.8615e-05 1.7954e-06 2.299 0.00098609 3.8615e-05
320 3.9583e-05 7.5215e-07 1.3288 0.00042022 3.9583e-05
321 3.9242e-05 4.1526e-07 1.0465 0.00032099 3.9242e-05
322 3.9597e-05 7.3893e-07 1.3049 0.00046369 3.9597e-05
323 9.4609e-05 5.516e-05 57.658 0.53948 9.4609e-05
324 3.9959e-05 5.2604e-07 1.8411 0.0054404 3.9959e-05
325 3.9889e-05 1.902e-06 2.3577 0.0011455 3.9889e-05
326 3.8266e-05 7.0585e-07 1.2899 0.00045921 3.8266e-05
327 3.8965e-05 3.8383e-07 0.97416 0.00029559 3.8965e-05
328 3.9806e-05 1.9339e-06 2.4023 0.0011015 3.9806e-05
329 3.8293e-05 7.1096e-07 1.2983 0.00048978 3.8293e-05
330 3.9367e-05 3.8916e-07 0.97761 0.00031014 3.9367e-05
<lo_statistics>
<cumulated_time> 261.426231 </cumulated_time>
</lo_statistics>
